UNITID,COSTT4_A,COSTT4_P
433420,42622,NULL
176947,42630,NULL
227863,42652,NULL
220516,42662,NULL
237118,42676,NULL
138293,42702,NULL
209287,42743,NULL
144351,42750,NULL
171599,42758,NULL
226471,42812,NULL
148584,42819,NULL
224226,42855,NULL
206437,42869,NULL
113582,42928,NULL
207403,42983,NULL
149505,42996,NULL
198066,43036,NULL
213358,43073,NULL
240338,43118,NULL
148496,43228,NULL
146612,43255,NULL
114813,43317,NULL
204194,43341,NULL
439455,43421,NULL
190761,43424,NULL
204468,43425,NULL
232672,43427,NULL
198808,43437,NULL
209409,43464,NULL
183822,43493,NULL
205027,43542,NULL
450058,43603,NULL
225399,43638,NULL
105589,43649,NULL
238980,43694,NULL
154749,43795,NULL
174491,43817,NULL
237312,43829,NULL
148405,43866,NULL
168786,43921,NULL
219833,43939,NULL
153366,43960,NULL
215132,43968,NULL
108232,43976,NULL
207582,44006,NULL
213011,44036,NULL
169734,44075,NULL
139199,44094,NULL
155511,44154,NULL
238430,44172,NULL
211431,44201,NULL
141361,44203,NULL
198215,44235,NULL
155973,44240,NULL
232265,44252,NULL
155414,44254,NULL
179894,44260,NULL
239390,44284,NULL
148487,44322,NULL
150066,44342,NULL
203085,44381,NULL
147013,44383,NULL
199306,44387,NULL
260813,44393,NULL
446385,44437,NULL
199607,44461,NULL
145691,44465,NULL
150774,44469,NULL
154688,44473,NULL
217633,44481,NULL
204185,44497,NULL
179946,44500,NULL
199209,44530,NULL
105899,44585,NULL
206349,44600,NULL
226231,44629,NULL
190248,44662,NULL
151263,44681,NULL
199698,44686,NULL
120865,44714,NULL
203775,44743,NULL
238661,44826,NULL
183974,44856,NULL
201061,44864,NULL
181127,44893,NULL
207458,44942,NULL
418126,44947,NULL
191676,44952,NULL
212197,44978,NULL
150668,44994,NULL
236133,45095,NULL
144281,45103,NULL
464226,45139,NULL
432524,45150,NULL
238458,45227,NULL
154493,45237,NULL
213367,45298,NULL
198561,45333,NULL
169363,45348,NULL
215442,45350,NULL
198899,45406,NULL
152992,45452,NULL
184773,45458,NULL
151777,45489,NULL
225627,45532,NULL
237181,45570,NULL
194958,45599,NULL
217305,45601,NULL
142294,45607,NULL
117627,45629,NULL
180984,45672,NULL
181330,45689,NULL
203580,45740,NULL
154101,45760,NULL
204936,45773,NULL
462354,45863,NULL
210331,45919,NULL
154004,45927,NULL
238616,45936,NULL
131520,45971,NULL
153621,45994,NULL
446525,45999,NULL
145619,46006,NULL
153250,46028,NULL
140234,46034,NULL
486901,46072,NULL
488448,46181,NULL
237969,46187,NULL
120537,46231,NULL
195128,46287,NULL
153825,46290,NULL
211352,46293,NULL
154712,46309,NULL
188340,46339,NULL
137847,46341,NULL
123457,46394,NULL
202514,46420,NULL
183211,46498,NULL
193292,46531,NULL
150604,46533,NULL
137476,46539,NULL
197911,46539,NULL
197230,46640,NULL
190008,46765,NULL
178059,46850,NULL
212601,46867,NULL
155900,46869,NULL
126669,46894,NULL
154235,46894,NULL
194392,47001,NULL
179265,47005,NULL
202763,47032,NULL
193353,47103,NULL
132471,47118,NULL
229160,47135,NULL
152567,47142,NULL
153278,47188,NULL
443410,47197,NULL
149514,47226,NULL
224004,47251,NULL
231420,47321,NULL
155627,47369,NULL
193973,47384,NULL
167455,47443,NULL
232706,47495,NULL
186432,47570,NULL
195243,47572,NULL
166452,47620,NULL
199272,47624,NULL
212832,47646,NULL
141644,47698,NULL
219000,47710,NULL
201548,47719,NULL
215655,47724,NULL
112084,47755,NULL
233541,47850,NULL
192271,47961,NULL
123651,48086,NULL
164632,48102,NULL
147828,48119,NULL
195234,48125,NULL
190983,48133,NULL
154013,48189,NULL
201371,48205,NULL
143358,48295,NULL
153001,48297,NULL
118888,48360,NULL
165802,48411,NULL
144962,48429,NULL
216357,48566,NULL
170301,48607,NULL
201195,48655,NULL
152530,48656,NULL
129774,48699,NULL
181446,48718,NULL
153126,48724,NULL
110361,48731,NULL
140553,48802,NULL
212133,48828,NULL
214069,48844,NULL
155520,48863,NULL
455770,48917,NULL
230807,49060,NULL
219976,49074,NULL
151786,49112,NULL
179955,49150,NULL
192323,49194,NULL
174817,49200,NULL
239309,49204,NULL
202170,49217,NULL
184612,49240,NULL
195720,49242,NULL
154721,49294,NULL
147244,49304,NULL
128498,49375,NULL
204635,49392,NULL
139393,49420,NULL
194091,49465,NULL
199412,49480,NULL
203845,49601,NULL
220710,49603,NULL
213826,49609,NULL
102049,49634,NULL
443331,49665,NULL
170675,49729,NULL
199962,49769,NULL
136330,49839,NULL
213996,49864,NULL
216807,49932,NULL
216551,49975,NULL
210775,49990,NULL
114390,49998,NULL
163976,50001,NULL
239512,50029,NULL
182458,50040,NULL
232089,50084,NULL
215798,50140,NULL
169080,50191,NULL
445708,50200,NULL
190503,50216,NULL
198835,50232,NULL
192192,50240,NULL
183910,50245,NULL
167394,50266,NULL
119775,50284,NULL
232025,50310,NULL
188526,50326,NULL
235024,50370,NULL
483018,50383,NULL
198950,50390,NULL
215947,50395,NULL
234173,50408,NULL
136215,50429,NULL
181020,50470,NULL
183026,50505,NULL
203128,50555,NULL
192448,50591,NULL
214272,50640,NULL
188641,50643,NULL
195164,50646,NULL
180106,50675,NULL
175005,50794,NULL
117168,50805,NULL
122728,50819,NULL
149781,50923,NULL
174899,50923,NULL
449384,50925,NULL
130314,50959,NULL
399911,50968,NULL
245652,50980,NULL
150534,50986,NULL
186618,51068,NULL
198136,51131,NULL
127653,51142,NULL
458229,51161,NULL
217235,51167,NULL
147341,51176,NULL
192749,51214,NULL
193399,51240,NULL
231095,51268,NULL
232043,51275,NULL
114354,51281,NULL
239716,51383,NULL
193584,51405,NULL
208822,51439,NULL
164447,51505,NULL
222178,51577,NULL
127918,51593,NULL
231581,51725,NULL
184603,51758,NULL
189848,51761,NULL
118541,51791,NULL
165936,51869,NULL
161509,51962,NULL
173665,51984,NULL
108852,52029,NULL
166911,52124,NULL
168227,52232,NULL
211468,52279,NULL
491570,52296,NULL
147660,52405,NULL
217998,52411,NULL
167260,52520,NULL
199865,52526,NULL
198516,52587,NULL
236452,52603,NULL
161518,52614,NULL
165699,52642,NULL
213321,52647,NULL
163578,52667,NULL
173160,52723,NULL
134079,52794,NULL
421841,52902,NULL
164492,52919,NULL
168254,52924,NULL
140447,52940,NULL
139144,52966,NULL
211556,52968,NULL
150756,52998,NULL
174127,53010,NULL
121309,53045,NULL
164173,53066,NULL
157818,53097,NULL
156745,53196,NULL
206525,53219,NULL
179043,53221,NULL
112075,53235,NULL
153108,53402,NULL
487861,53478,NULL
198613,53479,NULL
194116,53522,NULL
188429,53535,NULL
218539,53720,NULL
173300,53819,NULL
154350,53845,NULL
152600,53847,NULL
128744,53853,NULL
239318,53885,NULL
191931,54052,NULL
173045,54069,NULL
216931,54085,NULL
215743,54101,NULL
232609,54119,NULL
141060,54163,NULL
177746,54227,NULL
198695,54296,NULL
210739,54300,NULL
221971,54324,NULL
209603,54345,NULL
159656,54417,NULL
104586,54536,NULL
219709,54595,NULL
211583,54599,NULL
168528,54621,NULL
133553,54724,NULL
166391,54730,NULL
461148,54738,NULL
217518,54865,NULL
156295,54866,NULL
160959,54899,NULL
166656,54955,NULL
134945,54991,NULL
125897,55032,NULL
167899,55078,NULL
158477,55300,NULL
138600,55403,NULL
140696,55451,NULL
154527,55508,NULL
164720,55633,NULL
132657,55651,NULL
168591,55662,NULL
198969,55751,NULL
102234,55844,NULL
195809,55877,NULL
232308,55893,NULL
185572,55898,NULL
143084,55924,NULL
239628,56059,NULL
181002,56120,NULL
162760,56168,NULL
212106,56199,NULL
213987,56266,NULL
156286,56319,NULL
222983,56377,NULL
190974,56394,NULL
182795,56500,NULL
233295,56509,NULL
156408,56645,NULL
109785,56802,NULL
211981,56828,NULL
236230,56830,NULL
161457,56844,NULL
169442,57085,NULL
166489,57086,NULL
144740,57122,NULL
213668,57132,NULL
164562,57238,NULL
165529,57260,NULL
182980,57285,NULL
129525,57475,NULL
115728,57486,NULL
153269,57643,NULL
203368,57651,NULL
119173,57689,NULL
174914,57785,NULL
228343,57825,NULL
168005,57850,NULL
163462,57867,NULL
153834,57885,NULL
192703,57992,NULL
175980,57996,NULL
110097,58012,NULL
224323,58050,NULL
169983,58080,NULL
184348,58116,NULL
165334,58153,NULL
195474,58200,NULL
153162,58201,NULL
206622,58260,NULL
140951,58367,NULL
129941,58438,NULL
209065,58485,NULL
188854,58517,NULL
188678,58580,NULL
207971,58637,NULL
164270,58638,NULL
459204,58667,NULL
454184,58695,NULL
152673,58770,NULL
165671,58787,NULL
153144,58857,NULL
233301,58880,NULL
152390,58956,NULL
165574,59018,NULL
192864,59167,NULL
238476,59175,NULL
184694,59190,NULL
173647,59205,NULL
213507,59255,NULL
133881,59433,NULL
214157,59553,NULL
166850,59617,NULL
230995,59627,NULL
211088,59684,NULL
202046,59708,NULL
239105,59725,NULL
384254,59926,NULL
174792,59972,NULL
167783,60221,NULL
216366,60290,NULL
237066,60359,NULL
146427,60393,NULL
230852,60478,NULL
191533,60479,NULL
186584,60646,NULL
229267,60664,NULL
110413,60668,NULL
192819,60670,NULL
202073,60680,NULL
146719,60717,NULL
117140,60759,NULL
174747,60788,NULL
236577,60834,NULL
202480,60900,NULL
214148,60910,NULL
125763,61052,NULL
195003,61063,NULL
217536,61072,NULL
150455,61156,NULL
183239,61163,NULL
486965,61271,NULL
182634,61418,NULL
233426,61545,NULL
130253,61591,NULL
167598,61605,NULL
150163,61623,NULL
186283,61693,NULL
227845,61707,NULL
235316,61761,NULL
190372,61775,NULL
213251,61807,NULL
197197,61877,NULL
231059,61892,NULL
179159,61975,NULL
168546,62041,NULL
214971,62147,NULL
209612,62157,NULL
204909,62161,NULL
118693,62162,NULL
239017,62166,NULL
167996,62253,NULL
218973,62262,NULL
215929,62380,NULL
146481,62405,NULL
221519,62647,NULL
216667,62814,NULL
216852,62831,NULL
217165,62855,NULL
164368,62875,NULL
174844,62880,NULL
191649,62917,NULL
162654,62979,NULL
137546,63006,NULL
145646,63174,NULL
215770,63223,NULL
232256,63310,NULL
133492,63342,NULL
238333,63398,NULL
236595,63439,NULL
194310,63709,NULL
170532,63808,NULL
191968,64006,NULL
107080,64046,NULL
209825,64049,NULL
197708,64050,NULL
125727,64240,NULL
221351,64249,NULL
145725,64710,NULL
216278,64760,NULL
120883,64784,NULL
210669,64901,NULL
223232,65222,NULL
197151,65272,NULL
164216,65405,NULL
131283,65857,NULL
215105,65881,NULL
109651,66046,NULL
206589,66108,NULL
130226,66237,NULL
164748,66342,NULL
163295,66413,NULL
131159,66416,NULL
210401,66416,NULL
120403,66695,NULL
136950,66805,NULL
150400,66946,NULL
166018,67079,NULL
129242,67080,NULL
227757,67102,NULL
163046,67196,NULL
218070,67299,NULL
113698,67366,NULL
228875,68072,NULL
236328,68072,NULL
121691,68156,NULL
143048,68575,NULL
209056,68735,NULL
110370,68956,NULL
136774,69060,NULL
123554,69071,NULL
202523,69128,NULL
122506,69135,NULL
168421,69233,NULL
212054,69397,NULL
217402,69407,NULL
214175,69413,NULL
190044,69456,NULL
127060,69469,NULL
194578,69497,NULL
201645,69526,NULL
237057,69532,NULL
135726,69563,NULL
166939,69578,NULL
216524,69604,NULL
233374,69606,NULL
196866,69879,NULL
122612,69987,NULL
122454,70023,NULL
117946,70235,NULL
153384,70346,NULL
167057,70360,NULL
152318,70401,NULL
122436,70440,NULL
168281,70453,NULL
186867,70591,NULL
123952,70734,NULL
198385,70744,NULL
192712,70925,NULL
173902,71053,NULL
164739,71094,NULL
213543,71310,NULL
191241,71388,NULL
166124,71448,NULL
212674,71850,NULL
193654,71907,NULL
165662,72119,NULL
191515,72190,NULL
167792,72193,NULL
164580,72378,NULL
217493,72571,NULL
139658,72604,NULL
487092,72604,NULL
197221,72690,NULL
196413,72780,NULL
216597,73042,NULL
195216,73045,NULL
221999,73148,NULL
166683,73160,NULL
167358,73196,NULL
160977,73538,NULL
211273,73540,NULL
161086,73600,NULL
192110,73642,NULL
212009,73650,NULL
193900,73759,NULL
161004,73800,NULL
194824,73816,NULL
234207,73900,NULL
216287,73932,NULL
162928,74001,NULL
213385,74016,NULL
131469,74023,NULL
111081,74111,NULL
195304,74123,NULL
199847,74135,NULL
195526,74140,NULL
186131,74150,NULL
152080,74172,NULL
230959,74248,NULL
173258,74275,NULL
441982,74286,NULL
122931,74297,NULL
111948,74336,NULL
191630,74375,NULL
121345,74438,NULL
189088,74464,NULL
211440,74489,NULL
203535,74550,NULL
243744,74570,NULL
128902,74590,NULL
126678,74760,NULL
110404,74763,NULL
164988,74911,NULL
190099,75000,NULL
167835,75169,NULL
195030,75190,NULL
168218,75198,NULL
197133,75203,NULL
190415,75204,NULL
121150,75312,NULL
211291,75400,NULL
168342,75520,NULL
209922,75586,NULL
160755,75628,NULL
130697,75693,NULL
212577,75720,NULL
121257,75850,NULL
164924,75872,NULL
166027,75914,NULL
230816,75972,NULL
165015,76044,NULL
168148,76151,NULL
131496,76280,NULL
228246,76346,NULL
212911,76384,NULL
112260,76475,NULL
120254,76600,NULL
130794,76645,NULL
164465,76750,NULL
130590,76850,NULL
179867,76910,NULL
204501,77124,NULL
182670,77152,NULL
123961,77362,NULL
247649,77400,NULL
217156,77490,NULL
123165,77588,NULL
189097,77758,NULL
198419,77846,NULL
215062,78186,NULL
147767,78654,NULL
192040,79512,NULL
115409,79539,NULL
190150,79750,NULL
144050,81531,NULL
193672,NULL,10000
237242,NULL,10010
207786,NULL,10018
428055,NULL,10046
487913,NULL,10102
179195,NULL,10118
445498,NULL,10126
206905,NULL,10161
419095,NULL,10180
230199,NULL,10181
207272,NULL,10209
204431,NULL,10280
208053,NULL,10286
420255,NULL,10338
138497,NULL,10362
441672,NULL,10406
443951,NULL,10410
443100,NULL,10462
417725,NULL,10493
245980,NULL,10530
240985,NULL,10539
189477,NULL,10559
427335,NULL,10650
375540,NULL,10655
245999,NULL,10690
490896,NULL,10694
439932,NULL,10730
487773,NULL,10741
220640,NULL,10783
455105,NULL,10815
494977,NULL,10824
237844,NULL,10850
377643,NULL,10866
495208,NULL,10869
107655,NULL,10895
219596,NULL,10934
437723,NULL,11000
143491,NULL,11028
409193,NULL,11039
376385,NULL,11053
383464,NULL,11114
248925,NULL,11261
428019,NULL,11261
431169,NULL,11352
203614,NULL,11401
487889,NULL,11422
449728,NULL,11459
495235,NULL,11491
475723,NULL,11522
488934,NULL,11529
143473,NULL,11542
417105,NULL,11546
220394,NULL,11567
419280,NULL,11631
248527,NULL,11640
438984,NULL,11644
457387,NULL,11652
231688,NULL,11674
481128,NULL,11783
199980,NULL,11792
242820,NULL,11792
221607,NULL,11819
364946,NULL,11822
430582,NULL,11838
242954,NULL,11843
419226,NULL,11847
490452,NULL,11848
440226,NULL,11856
238096,NULL,11872
364548,NULL,11877
476878,NULL,11905
490249,NULL,11906
421896,NULL,11952
476805,NULL,11964
228185,NULL,11995
369109,NULL,12005
438337,NULL,12008
447917,NULL,12013
152628,NULL,12023
219921,NULL,12143
159328,NULL,12158
376446,NULL,12172
127158,NULL,12196
176983,NULL,12196
459541,NULL,12198
208433,NULL,12208
365240,NULL,12216
242945,NULL,12252
388663,NULL,12266
209153,NULL,12287
204714,NULL,12290
367051,NULL,12292
419217,NULL,12320
457989,NULL,12327
418296,NULL,12329
199005,NULL,12345
201478,NULL,12362
420981,NULL,12383
455220,NULL,12392
461810,NULL,12473
364760,NULL,12488
376288,NULL,12490
458052,NULL,12495
153463,NULL,12519
364964,NULL,12529
206039,NULL,12533
201098,NULL,12562
448123,NULL,12570
434274,NULL,12582
421610,NULL,12587
461537,NULL,12600
221281,NULL,12626
492096,NULL,12630
371690,NULL,12643
135179,NULL,12661
401481,NULL,12690
218867,NULL,12712
431716,NULL,12761
445540,NULL,12762
427991,NULL,12787
383312,NULL,12819
457378,NULL,12825
248606,NULL,12826
237570,NULL,12837
457794,NULL,12838
451316,NULL,12883
202888,NULL,12898
237321,NULL,12914
444316,NULL,12916
152044,NULL,12945
149499,NULL,12952
133155,NULL,12976
137245,NULL,12992
154545,NULL,13017
418302,NULL,13023
137856,NULL,13036
208859,NULL,13056
486309,NULL,13059
447449,NULL,13082
236744,NULL,13124
227058,NULL,13171
202152,NULL,13183
134291,NULL,13205
454810,NULL,13205
461926,NULL,13246
147819,NULL,13248
219125,NULL,13259
121992,NULL,13279
458007,NULL,13290
490489,NULL,13295
237303,NULL,13297
488271,NULL,13303
226125,NULL,13333
221494,NULL,13347
220279,NULL,13359
439622,NULL,13361
444468,NULL,13371
204121,NULL,13378
484923,NULL,13389
488129,NULL,13395
209676,NULL,13398
171012,NULL,13406
106360,NULL,13437
451097,NULL,13450
168555,NULL,13452
381486,NULL,13454
457642,NULL,13464
369686,NULL,13487
409032,NULL,13509
220853,NULL,13518
240709,NULL,13571
407151,NULL,13609
135276,NULL,13620
138479,NULL,13622
486406,NULL,13630
219453,NULL,13648
483726,NULL,13661
493789,NULL,13672
481191,NULL,13690
487898,NULL,13696
457253,NULL,13724
104391,NULL,13727
213330,NULL,13779
209667,NULL,13787
491978,NULL,13790
121637,NULL,13816
441575,NULL,13823
454935,NULL,13842
450641,NULL,13854
182722,NULL,13855
364627,NULL,13886
221616,NULL,13888
418533,NULL,13897
374343,NULL,13931
431123,NULL,13935
246460,NULL,13940
170736,NULL,13958
143482,NULL,13975
249061,NULL,13985
202453,NULL,14015
421665,NULL,14023
380067,NULL,14035
417123,NULL,14051
440217,NULL,14059
484996,NULL,14071
480000,NULL,14084
423120,NULL,14090
417831,NULL,14100
170611,NULL,14125
235352,NULL,14136
461768,NULL,14151
106324,NULL,14167
448707,NULL,14177
220127,NULL,14182
390905,NULL,14183
368407,NULL,14208
261773,NULL,14212
367431,NULL,14238
180957,NULL,14256
494834,NULL,14259
221050,NULL,14267
172927,NULL,14272
457536,NULL,14281
136491,NULL,14290
238175,NULL,14310
486503,NULL,14312
457916,NULL,14325
153773,NULL,14331
443979,NULL,14337
430564,NULL,14341
428125,NULL,14344
454847,NULL,14345
439844,NULL,14372
491853,NULL,14376
214290,NULL,14378
211334,NULL,14379
381699,NULL,14381
493770,NULL,14383
209694,NULL,14392
413820,NULL,14398
492661,NULL,14456
489830,NULL,14460
219994,NULL,14463
445841,NULL,14473
490531,NULL,14485
221102,NULL,14489
458104,NULL,14503
457554,NULL,14505
153597,NULL,14511
439473,NULL,14526
437705,NULL,14529
444404,NULL,14533
378886,NULL,14563
486886,NULL,14577
441256,NULL,14581
478917,NULL,14592
180090,NULL,14610
201131,NULL,14610
457679,NULL,14614
448424,NULL,14622
154466,NULL,14632
451529,NULL,14648
172680,NULL,14651
180063,NULL,14676
488378,NULL,14679
369668,NULL,14681
245281,NULL,14691
488280,NULL,14703
481517,NULL,14709
418199,NULL,14710
417062,NULL,14722
454953,NULL,14725
108065,NULL,14760
484826,NULL,14778
106494,NULL,14803
376677,NULL,14807
158787,NULL,14810
481331,NULL,14818
418409,NULL,14823
476957,NULL,14831
475653,NULL,14838
169813,NULL,14846
458061,NULL,14846
230144,NULL,14847
461944,NULL,14848
459170,NULL,14866
455798,NULL,14888
220765,NULL,14902
365480,NULL,14902
444529,NULL,14908
210340,NULL,14913
490018,NULL,14919
488299,NULL,14929
211316,NULL,14936
179052,NULL,14974
459392,NULL,14986
495174,NULL,15000
489159,NULL,15012
235307,NULL,15014
418773,NULL,15030
484109,NULL,15046
160199,NULL,15051
248624,NULL,15065
132374,NULL,15085
430908,NULL,15092
491905,NULL,15096
182704,NULL,15103
444228,NULL,15109
454537,NULL,15109
213455,NULL,15114
460987,NULL,15115
460765,NULL,15117
178527,NULL,15120
179991,NULL,15124
434469,NULL,15126
178077,NULL,15131
139506,NULL,15138
369419,NULL,15172
366632,NULL,15173
454786,NULL,15176
154448,NULL,15188
225201,NULL,15191
494658,NULL,15209
407568,NULL,15215
447908,NULL,15256
419633,NULL,15279
475431,NULL,15289
483939,NULL,15289
487232,NULL,15290
485704,NULL,15313
221333,NULL,15326
136826,NULL,15330
231280,NULL,15339
171775,NULL,15345
137087,NULL,15350
174321,NULL,15358
461111,NULL,15359
487816,NULL,15360
443252,NULL,15363
433068,NULL,15397
220251,NULL,15402
119845,NULL,15407
491668,NULL,15417
123350,NULL,15424
146454,NULL,15431
160117,NULL,15440
449393,NULL,15442
491738,NULL,15471
490434,NULL,15477
383367,NULL,15480
107220,NULL,15510
368036,NULL,15526
221388,NULL,15539
247010,NULL,15562
449685,NULL,15565
143552,NULL,15602
495183,NULL,15603
373216,NULL,15630
209700,NULL,15653
175120,NULL,15654
480994,NULL,15666
490294,NULL,15679
483841,NULL,15699
205142,NULL,15728
487083,NULL,15730
451194,NULL,15736
455983,NULL,15739
479248,NULL,15739
480693,NULL,15739
193858,NULL,15774
486497,NULL,15777
489238,NULL,15780
492005,NULL,15793
476780,NULL,15810
457606,NULL,15814
204158,NULL,15815
102711,NULL,15827
417868,NULL,15867
220491,NULL,15888
434830,NULL,15914
490461,NULL,15921
483744,NULL,15944
480879,NULL,15968
484084,NULL,15979
457493,NULL,15991
260965,NULL,16008
407461,NULL,16009
462071,NULL,16024
149204,NULL,16043
204963,NULL,16043
476610,NULL,16045
460701,NULL,16046
434496,NULL,16051
457837,NULL,16054
491260,NULL,16054
221829,NULL,16073
491871,NULL,16095
476513,NULL,16110
484020,NULL,16120
363679,NULL,16132
152309,NULL,16133
444051,NULL,16139
235501,NULL,16150
173470,NULL,16163
221236,NULL,16166
101277,NULL,16173
155159,NULL,16185
481298,NULL,16186
365693,NULL,16190
445850,NULL,16190
483337,NULL,16190
491552,NULL,16208
457031,NULL,16214
458168,NULL,16214
162371,NULL,16225
181190,NULL,16228
179229,NULL,16233
138372,NULL,16257
494694,NULL,16291
490948,NULL,16298
417628,NULL,16350
475413,NULL,16367
407355,NULL,16392
206932,NULL,16393
418968,NULL,16399
145309,NULL,16407
432117,NULL,16410
452009,NULL,16427
483328,NULL,16427
446288,NULL,16433
206181,NULL,16438
434362,NULL,16450
188289,NULL,16455
461722,NULL,16468
445638,NULL,16477
495262,NULL,16477
486248,NULL,16487
461740,NULL,16504
371034,NULL,16508
495253,NULL,16528
455460,NULL,16531
190707,NULL,16536
446206,NULL,16542
450988,NULL,16553
210599,NULL,16556
407683,NULL,16556
490391,NULL,16561
136303,NULL,16583
481571,NULL,16583
368364,NULL,16586
175698,NULL,16601
461908,NULL,16601
433138,NULL,16602
233666,NULL,16611
418454,NULL,16616
488262,NULL,16623
483887,NULL,16666
153074,NULL,16668
460932,NULL,16683
203438,NULL,16685
223056,NULL,16689
160597,NULL,16710
461500,NULL,16710
483276,NULL,16722
418560,NULL,16730
476568,NULL,16735
481003,NULL,16736
103954,NULL,16743
447980,NULL,16758
237127,NULL,16763
456551,NULL,16765
447704,NULL,16769
457943,NULL,16774
495040,NULL,16805
207102,NULL,16811
476850,NULL,16813
138822,NULL,16814
221591,NULL,16815
451501,NULL,16816
136659,NULL,16838
459116,NULL,16851
489247,NULL,16864
461713,NULL,16866
137713,NULL,16903
154457,NULL,16914
221634,NULL,16924
216074,NULL,16927
441618,NULL,16928
363882,NULL,16930
451547,NULL,16968
488651,NULL,16988
486619,NULL,16989
164535,NULL,17037
485306,NULL,17044
121868,NULL,17050
484075,NULL,17075
480727,NULL,17077
444264,NULL,17079
451574,NULL,17080
154165,NULL,17094
250902,NULL,17100
492953,NULL,17107
493804,NULL,17150
153083,NULL,17161
407142,NULL,17161
467872,NULL,17178
470296,NULL,17189
491844,NULL,17199
481021,NULL,17203
417600,NULL,17211
436003,NULL,17211
484039,NULL,17226
490692,NULL,17230
462345,NULL,17251
483911,NULL,17258
217323,NULL,17272
482167,NULL,17273
247047,NULL,17274
493150,NULL,17275
176390,NULL,17282
182652,NULL,17284
457545,NULL,17310
135337,NULL,17314
379782,NULL,17343
220321,NULL,17366
461786,NULL,17375
485412,NULL,17384
260664,NULL,17394
142407,NULL,17408
373526,NULL,17414
456287,NULL,17415
107099,NULL,17419
486877,NULL,17441
483920,NULL,17450
488183,NULL,17451
156967,NULL,17452
444440,NULL,17464
167871,NULL,17467
106892,NULL,17474
493497,NULL,17483
467863,NULL,17485
475404,NULL,17495
490267,NULL,17500
107831,NULL,17503
460996,NULL,17505
363147,NULL,17517
200110,NULL,17521
484093,NULL,17522
491899,NULL,17527
391005,NULL,17535
414489,NULL,17542
490674,NULL,17550
248192,NULL,17562
450650,NULL,17563
226860,NULL,17583
439774,NULL,17596
382780,NULL,17597
408862,NULL,17607
130873,NULL,17608
475662,NULL,17612
364751,NULL,17646
456588,NULL,17648
449463,NULL,17650
407735,NULL,17653
183202,NULL,17666
458070,NULL,17682
220163,NULL,17690
488138,NULL,17694
480842,NULL,17719
483425,NULL,17737
446303,NULL,17751
459301,NULL,17751
219037,NULL,17765
448026,NULL,17776
461573,NULL,17776
182892,NULL,17781
451237,NULL,17783
457572,NULL,17798
417503,NULL,17812
492281,NULL,17816
189990,NULL,17826
231004,NULL,17843
486859,NULL,17855
142489,NULL,17856
121859,NULL,17858
108977,NULL,17862
445647,NULL,17905
461272,NULL,17908
458122,NULL,17912
401764,NULL,17933
197337,NULL,17934
431275,NULL,17936
487506,NULL,17936
234119,NULL,17948
461582,NULL,17963
142416,NULL,17964
462017,NULL,18008
148098,NULL,18025
117238,NULL,18035
458812,NULL,18050
455929,NULL,18051
486734,NULL,18052
166498,NULL,18053
183983,NULL,18055
461254,NULL,18078
371830,NULL,18092
451282,NULL,18093
485582,NULL,18094
125310,NULL,18114
455080,NULL,18114
161527,NULL,18118
125082,NULL,18123
461494,NULL,18127
176798,NULL,18135
113449,NULL,18140
434821,NULL,18144
168032,NULL,18147
459125,NULL,18150
204723,NULL,18155
479983,NULL,18161
476984,NULL,18163
365125,NULL,18164
449603,NULL,18165
366438,NULL,18174
490221,NULL,18185
238810,NULL,18186
159601,NULL,18188
129932,NULL,18190
454652,NULL,18195
115357,NULL,18203
159027,NULL,18231
459347,NULL,18262
413972,NULL,18278
494524,NULL,18278
365763,NULL,18295
418612,NULL,18299
476753,NULL,18306
246071,NULL,18309
407577,NULL,18311
475015,NULL,18312
459578,NULL,18325
488332,NULL,18325
457332,NULL,18326
221625,NULL,18332
495244,NULL,18334
485801,NULL,18339
177931,NULL,18340
229425,NULL,18346
110875,NULL,18361
155618,NULL,18381
484163,NULL,18410
444662,NULL,18413
157614,NULL,18415
182953,NULL,18430
211006,NULL,18432
492379,NULL,18435
137120,NULL,18458
457581,NULL,18462
126164,NULL,18464
449773,NULL,18497
418658,NULL,18509
484206,NULL,18510
490540,NULL,18510
207704,NULL,18516
455761,NULL,18520
491233,NULL,18524
457527,NULL,18530
431284,NULL,18531
176433,NULL,18557
456597,NULL,18567
460808,NULL,18571
111513,NULL,18579
459000,NULL,18583
441645,NULL,18584
418445,NULL,18592
446242,NULL,18595
373784,NULL,18596
457749,NULL,18596
485607,NULL,18640
451334,NULL,18643
488916,NULL,18646
444936,NULL,18661
154208,NULL,18663
454962,NULL,18664
456074,NULL,18682
491792,NULL,18693
204778,NULL,18696
458274,NULL,18698
131061,NULL,18703
476902,NULL,18706
419484,NULL,18714
494649,NULL,18715
417008,NULL,18733
144795,NULL,18736
456065,NULL,18739
107293,NULL,18779
457086,NULL,18789
448220,NULL,18797
476629,NULL,18799
447148,NULL,18818
468963,NULL,18820
454874,NULL,18827
450395,NULL,18847
484190,NULL,18847
454722,NULL,18848
446260,NULL,18881
455327,NULL,18883
447971,NULL,18890
484066,NULL,18893
377315,NULL,18897
217077,NULL,18906
443021,NULL,18910
210711,NULL,18919
431099,NULL,18928
444361,NULL,18935
221430,NULL,18952
203942,NULL,18958
189219,NULL,18964
495518,NULL,18969
493868,NULL,18972
157678,NULL,18974
405012,NULL,18980
