Unit_Id,Institution_name,foreign_2018,total_2018,foreign_2019,total_2019,foreign_2020,total_2020,intl_ratio_2018,intl_ratio_2019,intl_ratio_2020
135717,Miami Dade College,104,10727,21,12162,0,9067,0.0096951617414002059,0.001726689689195856,0.0
106245,University of Arkansas at Little Rock,53,601,24,584,0,516,0.088186356073211319,0.0410958904109589,0.0
159647,Louisiana Tech University,21,2186,27,2050,0,1863,0.00960658737419945,0.013170731707317073,0.0
110097,Biola University,34,866,42,907,0,715,0.039260969976905313,0.046306504961411248,0.0
230603,Southern Utah University,88,2074,75,1902,0,2264,0.042430086788813888,0.039432176656151417,0.0
134237,Full Sail University,15,2689,0,0,1,4062,0.0055782818891781331,0.0,0.0002461841457410143
465812,Independence University,0,7186,0,0,1,1892,0.0,0.0,0.00052854122621564484
449339,American Public University System,55,1324,0,0,1,1805,0.041540785498489427,0.0,0.000554016620498615
160038,Northwestern State University of Louisiana,9,1562,0,0,1,1518,0.0057618437900128043,0.0,0.00065876152832674575
229814,West Texas A & M University,19,1205,0,0,1,1254,0.015767634854771784,0.0,0.00079744816586921851
199999,Winston-Salem State University,0,935,0,967,1,1007,0.0,0.0,0.0009930486593843098
155681,Pittsburg State University,0,962,0,880,1,803,0.0,0.0,0.0012453300124533001
237367,Fairmont State University,2,827,0,0,1,800,0.0024183796856106408,0.0,0.00125
138947,Clark Atlanta University,6,921,0,0,1,786,0.0065146579804560263,0.0,0.0012722646310432571
198543,Fayetteville State University,2,618,0,678,1,736,0.0032362459546925568,0.0,0.001358695652173913
132471,Barry University,29,644,0,717,1,645,0.04503105590062112,0.0,0.0015503875968992248
168847,Baker College,22,745,0,690,1,605,0.029530201342281879,0.0,0.001652892561983471
164270,McDaniel College,0,415,0,0,1,581,0.0,0.0,0.0017211703958691911
141060,Spelman College,4,571,0,0,1,576,0.0070052539404553416,0.0,0.001736111111111111
151801,Indiana Wesleyan University-Marion,7,718,0,0,1,567,0.0097493036211699167,0.0,0.0017636684303350969
482699,South Georgia State College,2,871,0,749,1,550,0.0022962112514351321,0.0,0.0018181818181818182
123299,Shasta College,7,852,0,0,1,509,0.0082159624413145546,0.0,0.0019646365422396855
173124,Bemidji State University,6,753,0,0,1,504,0.00796812749003984,0.0,0.001984126984126984
484905,University of North Texas at Dallas,0,365,0,0,1,434,0.0,0.0,0.002304147465437788
213507,Lebanon Valley College,2,473,0,0,1,413,0.0042283298097251587,0.0,0.0024213075060532689
157793,Sullivan University,1,513,0,0,1,403,0.0019493177387914229,0.0,0.0024813895781637717
175342,Alcorn State University,26,614,0,0,1,401,0.042345276872964167,0.0,0.0024937655860349127
206525,Wittenberg University,3,485,0,0,1,384,0.0061855670103092781,0.0,0.0026041666666666665
161226,University of Maine at Farmington,0,392,0,0,1,373,0.0,0.0,0.0026809651474530832
198215,Catawba College,13,338,0,0,1,365,0.038461538461538464,0.0,0.0027397260273972603
210571,Albright College,4,575,0,0,1,356,0.006956521739130435,0.0,0.0028089887640449437
214069,Misericordia University,0,415,0,414,1,354,0.0,0.0,0.0028248587570621469
151777,Manchester University,10,410,0,0,1,350,0.024390243902439025,0.0,0.0028571428571428571
213251,Juniata College,18,350,0,0,1,328,0.051428571428571428,0.0,0.0030487804878048782
175005,St Catherine University,2,411,0,0,1,327,0.0048661800486618006,0.0,0.0030581039755351682
228325,Southwestern Assemblies of God University,3,303,0,0,1,317,0.0099009900990099011,0.0,0.0031545741324921135
129154,Goodwin College,3,329,0,339,1,309,0.00911854103343465,0.0,0.0032362459546925568
171599,Olivet College,4,306,0,0,1,298,0.013071895424836602,0.0,0.0033557046979865771
219383,University of Sioux Falls,3,311,0,0,1,263,0.00964630225080386,0.0,0.0038022813688212928
150941,Huntington University,4,247,0,0,1,253,0.016194331983805668,0.0,0.003952569169960474
198303,Chowan University,8,414,0,400,1,238,0.01932367149758454,0.0,0.0042016806722689074
162654,Goucher College,9,466,0,0,1,232,0.019313304721030045,0.0,0.0043103448275862068
219790,Bryan College-Dayton,4,192,0,0,1,216,0.020833333333333332,0.0,0.0046296296296296294
237215,Bluefield State College,0,205,0,0,1,215,0.0,0.0,0.0046511627906976744
217776,Southern Wesleyan University,3,215,0,0,1,194,0.013953488372093023,0.0,0.0051546391752577319
446640,Harrisburg University of Science and Technology,3,188,0,0,1,193,0.015957446808510637,0.0,0.0051813471502590676
245953,Mid-America Christian University,4,123,0,0,1,172,0.032520325203252036,0.0,0.0058139534883720929
213400,Lancaster Bible College,0,190,0,0,1,164,0.0,0.0,0.0060975609756097563
174862,Crown College,4,168,0,0,1,159,0.023809523809523808,0.0,0.0062893081761006293
239390,Mount Mary University,0,145,0,126,1,139,0.0,0.0,0.0071942446043165471
157757,Spalding University,0,185,0,0,1,138,0.0,0.0,0.007246376811594203
231165,Vermont Technical College,0,230,0,208,1,120,0.0,0.0,0.0083333333333333332
433387,Western Governors University,0,206,0,28,1,100,0.0,0.0,0.01
120537,Hope International University,1,91,0,0,1,93,0.01098901098901099,0.0,0.010752688172043012
460349,Johnson & Wales University-Online,0,30,0,19,1,43,0.0,0.0,0.023255813953488372
216764,West Chester University of Pennsylvania,4,2777,1,2871,1,2796,0.0014404033129276198,0.00034831069313827936,0.000357653791130186
123572,Sonoma State University,3,1793,1,1551,1,913,0.0016731734523145567,0.00064474532559638943,0.0010952902519167579
157058,Kentucky State University,0,301,1,525,1,568,0.0,0.0019047619047619048,0.0017605633802816902
161217,University of Maine at Augusta,4,375,1,345,1,366,0.010666666666666666,0.0028985507246376812,0.00273224043715847
154350,Simpson College,0,360,1,294,1,295,0.0,0.0034013605442176869,0.0033898305084745762
187967,New Mexico Institute of Mining and Technology,0,305,1,250,1,284,0.0,0.004,0.0035211267605633804
141981,University of Hawaii-West Oahu,2,242,1,217,1,232,0.0082644628099173556,0.004608294930875576,0.0043103448275862068
176035,Mississippi University for Women,2,189,1,175,1,190,0.010582010582010581,0.0057142857142857143,0.005263157894736842
102632,University of Alaska Southeast,1,219,1,172,1,155,0.0045662100456621,0.0058139534883720929,0.0064516129032258064
133872,AdventHealth University,0,94,1,64,1,99,0.0,0.015625,0.010101010101010102
151360,Indiana University-Northwest,4,674,2,686,1,663,0.0059347181008902079,0.0029154518950437317,0.0015082956259426848
140553,Morehouse College,7,605,2,568,1,536,0.011570247933884297,0.0035211267605633804,0.0018656716417910447
163912,St. Mary's College of Maryland,0,376,2,320,1,381,0.0,0.00625,0.0026246719160104987
220598,Lane College,0,349,2,405,1,245,0.0,0.0049382716049382715,0.0040816326530612249
181534,Peru State College,0,223,2,286,1,240,0.0,0.006993006993006993,0.0041666666666666666
211088,Arcadia University,0,474,3,530,1,478,0.0,0.0056603773584905656,0.0020920502092050207
181446,Nebraska Wesleyan University,1,487,3,487,1,427,0.0020533880903490761,0.0061601642710472282,0.00234192037470726
128780,Charter Oak State College,0,47,3,47,1,43,0.0,0.063829787234042548,0.023255813953488372
139861,Georgia College & State University,4,1483,4,1481,1,1363,0.0026972353337828725,0.0027008777852802163,0.00073367571533382249
211644,Clarion University of Pennsylvania,1,726,4,766,1,759,0.0013774104683195593,0.0052219321148825066,0.0013175230566534915
217013,Wilson College,1,189,4,199,1,116,0.0052910052910052907,0.020100502512562814,0.0086206896551724137
151333,Indiana University-Kokomo,4,639,5,637,1,629,0.0062597809076682318,0.0078492935635792772,0.001589825119236884
226587,McMurry University,0,221,5,259,1,227,0.0,0.019305019305019305,0.0044052863436123352
118976,Modesto Junior College,5,3167,6,3634,1,2901,0.0015787811809283233,0.0016510731975784259,0.00034470872113064461
